count,name,firm_id
3;Хорошие новости, универмаг;141274359930155
3;Бадис, магазин товаров для рыбалки и туризма;70000001020719455
3;Макс, сеть джинсовых супермаркетов;141274359354809
3;Ашан, гипермаркет;141274359492739
3;ДентАлекс, сеть стоматологических клиник;141274359307375
3;КЛЕН, группа компаний комплексного оснащения предприятий общественного питания;141274359675379
3;Медтехника+, сеть магазинов товаров для здоровья и красоты;141274360460113
3;Метро Кэш энд Керри, торговый центр;141274359482887
3;Продовольственный магазин, Кубовинское сельское потребительское общество;141275459440604
3;Гигант, торговый центр;141274359271793
3;Магазин сувениров и подарков, ИП Овчинникова О.А.;141274360360487
3;Ванадзор, сеть продуктовых магазинов;141274359934242
3;Суши Max, компания по продаже и доставке суши;141274360414593
3;Продуктовый магазин;141274360457898
3;S.Donna, пункт выдачи товаров интернет-магазина;141274360299565
3;АвтоЦвет, ООО;141274359279510
3;КАЛЬЯНЫ.ру, ООО, магазин;141274360127055
3;Таёжная лавка, магазин;141274359747408
3;Обской, ООО, торговый комплекс;141274359717403
3;Байкал-Сервис, транспортная компания;141274359324749
3;НСК-Ритейл, ООО, продуктовый магазин;141275459460193
3;Магнит, ООО, фирма;141274359732154
3;Верда-Сибирь, ООО, компания по продаже межкомнатных дверей;141274359989942
3;Капитан, магазин товаров для активного отдыха;141274359758764
3;Созвездие красоты, сеть магазинов товаров для красоты и здоровья;141274359762148
3;Араз, ООО, сеть продуктовых магазинов;141274360056835
3;Фёст-Руф, ООО, торговый дом;141274359966348
3;Линия здоровья, ООО, магазин ортопедических товаров и медицинских приборов;141274359612312
2;Мелодия уюта, супермаркет посуды, хозяйственных товаров и бытовой химии;141274359279439
2;Анюта, ООО, продуктовый магазин;141274359271600
2;Тэксиб, ООО, транспортная компания;141274359276951
2;Самоделкин, магазин хозяйственных товаров и инструмента;141275459408919
2;АР-Групп, ООО;141274360017897
2;Стиль, магазин комиссионных товаров и учебников;141274359519911
2;Магазин детских товаров, ИП Кузнецова Е.А.;70000001021506866
2;Ваш любимый, продуктовый магазин;70000001017216340
2;Ланкс, ООО, транспортная компания;141274359711247
2;Рашмор, ООО, продуктовый магазин;70000001006706177
2;Беч, ООО, продуктовый магазин;141275459428004
2;Новосибсклад, ООО, логистическая компания;141274359409687
2;АБС-Транс, ООО, транспортная компания;141274360249031
2;Удачный, продуктовый магазин;141274360047061
2;Дельта, ООО, продовольственный магазин;141274360267902
2;Виктория, продовольственный магазин;141274359780271
2;Продуктовый магазин, ИП Котенкова И.В.;70000001021095210
2;ФОСТАЙЛ, ООО, магазин-склад кафеля и сантехники;141274359765794
2;Магазин канцелярских товаров, ИП Сабиров С.Н.;141274359899443
2;Nike, магазин спортивных товаров;141274359910528
2;Транзит-М, продуктовый магазин;141274359635243
2;StreetLab, магазин спортивных товаров;141274359388761
2;Рублик, супермаркет;141275459486928
2;Радуга, продуктовый магазин;141274360379253
2;ТЭС, транспортно-экспедиционная сеть;141274359379605
2;Центр Детских Колясок и Кроваток, магазин детских товаров;141274359645963
2;РТК Меркурий, ООО, транспортная компания;141274359922137
2;КОНТРАСТ, ООО, транспортная компания;141274359329447
2;Би Лоджистик, ООО, логистическая компания;141274359352116
2;Барышевское сельпо, магазин;70000001006705030
2;ОхотАктив, сеть салонов охотничьих, рыболовных и туристических товаров;70000001021214064
2;Транспортный Агент, ООО, транспортная компания;141275459431666
2;Игрушкино, магазин детских товаров;141274359723378
2;Копейка, универсам;70000001020525324
2;Фортуна, сеть продуктовых магазинов;141274359634901
2;Офисная планета, магазин-сервис товаров для школы и офиса;141274359278768
2;Мир продуктов, продовольственный магазин;141275459496676
2;Айсберг, ООО;141274360433339
2;Бубль Гум, гипермаркет детских товаров;141274360317689
2;Центр F1;141274359391471
2;ПРОдвижение, ООО, транспортная компания;141274359741503
2;Центральный склад керамогранита;141274359340063
2;Магия рукоделия, магазин пряжи, товаров для творчества и рукоделия;141274359747025
2;FORMA, гипермаркет товаров для дома и ремонта;141274359495292
2;Главное управление ФСИН России по Новосибирской области;141274359273138
2;Хуторок, магазин продуктов;141274359897093
2;О`Кей, гипермаркет;141274359873849
2;Гномик, магазин детских товаров;141274359615852
2;Леруа Мерлен, гипермаркет строительных материалов;141274359567575
2;Магазин фруктов и овощей, ИП Селятина Е.Л.;70000001019073573
2;1000 мелочей, магазин товаров для дома и ремонта;141274360057086
2;Стокер, гипермаркет одежды из Европы;141274360445151
2;Магазин игрушек и канцелярских товаров, ИП Ковалевская Т.В.;141274359991300
2;Магазин детских товаров, ИП Сидорова Л.А.;141274359641460
2;Торговый Дом Сибирь-2, ООО, продуктовый магазин;70000001006679130
2;Бахетле, супермаркет домашней еды;141274359816870
2;Петелька, магазин пряжи и товаров для рукоделия;141274359725099
2;Полина, ООО, продуктовый магазин;70000001020884382
2;Аристократ, бутик мужской одежды;141274359363858
2;Капелька, интернет-магазин детских товаров для плавания;70000001020265356
2;КультЛаб, супермаркет спортивного питания, одежды и товаров;141274360330369
2;Запсибторг, ООО, продуктовый магазин;141274360277806
2;Четыре лапы, а главное хвост!, зоомагазин;141275459405206
2;Аспект, ООО, складской комплекс;70000001007551611
2;Улица детства, магазин детских товаров;141275459638152
2;BROZEX, магазин товаров для дома и ремонта;141274360168565
2;СТОЛИЦА Н, ООО, транспортная компания;141274359631023
2;MF, магазин футболок;141274359956882
2;Рыбалка, магазин товаров для охоты и рыбалки;70000001006635990
2;Бумага, магазин канцелярских товаров и художественных материалов;141274359269161
2;Знак, гипермаркет товаров для стройки и ремонта;141274360290838
2;ЦХиСО Главного Управление МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛАСТИ, ФКУ, гостиничный комплекс;141274359717450
2;Ланд, ООО, производственно-складская база;141274360338468
2;Теремок, продуктовый магазин;70000001020426382
2;Глобус, магазин книг, игрушек и канцелярских товаров;141274359817206
2;Крош, магазин детских товаров;141275459401300
2;Аистенок, магазин детских товаров;141274359642662
2;Продовольственный магазин, ИП Ларина Г.А.;141274360175682
2;Магазин канцелярских товаров, ИП Михайлов В.А.;141274359280849
2;Азбука Любви, магазин эротических товаров;141274359578220
2;Бахус-ВН, ООО, продовольственный магазин;141274360392071
2;Алиса Kids, магазин детских товаров;141274360277053
2;Сеть, продовольственный магазин;70000001006989848
2;Лукошко, ООО, супермаркет;141274359775089
2;Фарт плюс, ООО;70000001007459716
2;Пчелка, магазин детских товаров;141274359279010
2;Продуктовый магазин, ИП Беркович Т.Н.;141274359798102
2;Сити, минимаркет;141275459662720
2;CNI-Новосибирск, центр обучения и продажи товаров для дизайна и наращивания ногтей;141274359760094
2;Эйва, магазин японской и корейской косметики, бытовой химии, товаров для дома;141274359977770
2;Транспортные Технологии Сибири, ООО, транспортная компания;141274360001775
2;Стимул, продуктовый магазин;141274360281870
2;Sharikinsk, магазин товаров для праздника, упаковки подарков и воздушных шаров;70000001018606198
2;Термо-Логистика, ООО, транспортная компания;141274359331170
2;Контрактные.рф, магазин-склад контрактных автозапчастей;141275459416756
2;Яблоко, минимаркет;141274359623637
2;Клио, супермаркет;141274359326843
2;МастерСклад Новосибирск, ООО, оптовая компания;141274359905490
2;Снабтрансстрой, ЗАО;141274359271060
2;Армрос, ООО, продуктовый магазин;141274359984956
2;Молобок, продуктовый магазин;70000001007408574
2;В мире детства, магазин детских товаров;141274359635710
2;Swatch, монобрендовый бутик;141275459561883
2;Подсолнух, продуктовый магазин;70000001006959599
2;100 совят, магазин детских товаров;141275459588062
2;Империя детства, магазин детских товаров;141275459419092
2;ПАЛЛАДИУМ, ООО, бутик путешествий;141274359451679
2;Claus Schulz, бутик кожгалантереи;70000001019845476
2;ТАТ, ООО, транспортно-экспедиционная компания;141274359828978
2;Продуктовый магазин, ИП Бессонова О.Н.;70000001020275168
2;Велий, продуктовый магазин;141274359587833
2;ГРЕЧЕСКАЯ СМОКОВНИЦА, магазин эротических товаров, нижнего белья и купальников;141274359831361
2;Доктор Градус, магазин товаров для домашнего пивоварения и виноделия;141274360173161
2;Дон Жуан, магазин-выставка эротических товаров и нижнего белья;141274360373804
2;БиП, ООО, сеть продуктовых магазинов;141274359956525
2;Продуктовый магазин, ИП Эйхман Л.А.;70000001020501696
2;Леонардо, хобби-гипермаркет;141274359960614
2;Витаминка, сеть продуктовых магазинов;141274359271586
2;Артфолио, ООО, студия дизайна натяжных потолков;141274359437962
2;Мариинский сувенир, торговый дом;141274359276064
2;RICH FAMILY, сеть гипермаркетов детских товаров;141274359275764
